designation,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
Gaia DR3 2927299591257460352,2927299591257460352,100.94991094339963,-19.91425825838002,1.3891325552570726,0.3068325,8.994164559018195,-3.187868423918694,1.0088131,19.432934,2.2868576,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9621486068171926
Gaia DR3 2927090138588204032,2927090138588204032,100.4952747217977,-20.869508866754458,1.3519316899940825,0.80001205,-3.5693810229312577,-0.3758704811019217,1.07152,20.58795,2.1591015,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9632261905926786
Gaia DR3 2933271730404987520,2933271730404987520,101.82525594091668,-19.800481432152797,1.3822655600014988,0.03640746,-2.179185524223521,7.827100114076334,1.037236,15.927736,1.6845942,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4385.2104,4.4655,0.4389,675.5582,0.606,0.4463,0.2362,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.963763694913567
Gaia DR3 2926062713694828416,2926062713694828416,101.83250829613102,-21.63601106224995,1.4034623569152234,0.97463,1.1683250877671532,0.19586078780059468,0.92548466,20.779215,1.2623882,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9645875922844919
Gaia DR3 2926062468880445440,2926062468880445440,101.74651238614805,-21.658538445653203,1.363991665320533,0.08473404,3.802868364214505,16.0391644878106,1.0528824,17.766706,1.8213501,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3826.8706,4.8268,-0.568,587.6194,0.2519,0.1794,0.0976,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9648301012178855
Gaia DR3 2926962286004403072,2926962286004403072,102.53944650459918,-20.81757316895387,1.3577628624348586,0.43551803,-0.07927095978105189,-3.3531047838963595,0.98785937,19.967772,1.9746094,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9649342508371324
Gaia DR3 2933259257812395392,2933259257812395392,101.92551366692686,-19.83394360239984,1.3875390664576173,0.8006793,-0.024535039404670146,0.121674872867248,1.0119575,20.69982,1.3037624,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9656344553119458
Gaia DR3 2927293582599015936,2927293582599015936,100.72246715127842,-20.09885657190672,1.391355910067934,0.8151044,-0.7518306691117344,3.3358142974098226,0.96624863,20.574566,1.1416874,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9658665512430369
Gaia DR3 2927090031214033408,2927090031214033408,100.49698180016232,-20.895490541519603,1.4032601038541719,0.17903483,5.596715451376316,9.329346786257364,0.9936717,18.916822,2.5102348,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3572.791,4.8314,-0.2657,613.195,0.8892,0.5911,0.3589,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.965987087329375
Gaia DR3 2926065840426200192,2926065840426200192,101.909456847015,-21.612188150242527,1.3864831256274126,0.47702044,-8.553781970446366,10.485043426703916,1.0356525,20.228714,2.1504097,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9670698029868702
Gaia DR3 2927288561781081216,2927288561781081216,100.66576876714052,-20.166189299173215,1.3585745134890101,0.09231061,-2.9509578150569054,4.717594448792434,0.98448396,17.763165,2.0401936,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3612.3062,4.4566,-0.7104,673.1755,0.3146,0.2184,0.122,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9670845178912203
Gaia DR3 2926197438229593088,2926197438229593088,102.43367233608876,-21.164242444515434,1.39308215539991,0.6359724,-2.7053826066853923,-0.6535745721613808,1.0603148,20.247221,2.1116123,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9685546040916211
Gaia DR3 2933053992739550336,2933053992739550336,102.3362028158796,-20.13103436171931,1.3912089682658972,0.6561767,-4.216546889073988,2.600692992922573,1.0445383,20.354092,1.8379612,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9698084985915179
Gaia DR3 2927141437677267968,2927141437677267968,100.47519922622782,-20.70787778790873,1.39451691162795,0.53516006,0.9903391049107313,1.211435321595497,1.0235314,20.252695,1.8492374,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9706802170252827
Gaia DR3 2933258089582196480,2933258089582196480,102.01136758459761,-19.867798892805844,1.3605866337184533,1.1122392,-2.8257946187648186,1.990221148935616,1.0712618,20.653908,1.7944145,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9708098074774522
Gaia DR3 2926853984107702272,2926853984107702272,100.90883441945485,-21.509912847378345,1.3952414970918254,1.1230752,-2.1223600438514114,3.7409113272493104,0.9325333,20.745184,1.3939362,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9714326996106275
Gaia DR3 2932995370726787712,2932995370726787712,102.45864646900918,-20.319520746666583,1.351184439395937,1.5984793,0.5622484018638867,3.0515575137261184,1.0299037,20.746674,1.0580864,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9715042697596061
Gaia DR3 2926962320364125952,2926962320364125952,102.5473112647598,-20.816542462178628,1.3763602095604421,1.0491552,1.6751529054341758,-8.328731705231778,1.0184137,20.731968,1.0080872,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9721483880487968
Gaia DR3 2926203485549038976,2926203485549038976,102.51177546701456,-20.995028745772263,1.3917802690061283,0.49996933,-3.576728630630151,-4.34852242710496,1.0748687,20.06972,1.5609951,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9734895853319596
Gaia DR3 2926065737357196672,2926065737357196672,101.90490993737346,-21.62133834919337,1.3910406026317246,0.6489442,-3.99912669905844,7.384570537992878,1.0485821,20.596937,1.8049736,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.973927122588362
Gaia DR3 2927092646849049088,2927092646849049088,100.47802262424936,-20.83618056324803,1.4003875196340476,0.54758304,-0.1686946205990392,-0.48070704656937696,1.0576137,20.197544,2.1343174,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9746852663138384
Gaia DR3 2926798699293375744,2926798699293375744,101.178640129977,-21.643817696170505,1.3751717897456466,0.39003685,0.08647363051550139,-4.784985382816447,0.9864693,19.890186,2.5006542,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9762856543334005
Gaia DR3 2932974037632397824,2932974037632397824,102.550455884873,-20.6128079469512,1.3565274074467846,0.08605549,-0.8389795427612787,-16.40002145560156,0.9565404,17.525894,1.8450737,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4225.073,4.5322,0.0933,965.6249,0.7802,0.5611,0.3037,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9765457765432655
Gaia DR3 2926210598004760576,2926210598004760576,102.53553980305017,-20.919057581512526,1.3783453533719956,1.5484803,-0.5647743040036145,2.881309227759341,1.0183302,20.797539,1.3113575,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9766613514041678
Gaia DR3 2933071821146450944,2933071821146450944,102.15519532044839,-19.94937621301712,1.3558057060476565,0.35424674,-6.178303012618244,8.759382779349371,0.9715786,19.713388,2.2732449,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9769628668361903
Gaia DR3 2933066327885532032,2933066327885532032,102.28992129607323,-20.064978308875542,1.3893891809543402,0.7127882,3.2999708812879622,2.503083976858813,1.0223979,20.55183,1.6727219,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9786215314845247
Gaia DR3 2927320207104379904,2927320207104379904,101.44945810112512,-19.74107118546896,1.382269596212902,1.5362251,-3.4809307204844044,-9.27613635135767,1.0496975,20.834211,1.9621029,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9793566090282482
Gaia DR3 2933052888935222016,2933052888935222016,102.38036904007969,-20.171639290739073,1.3808373872489144,0.723384,2.0346061526422337,-3.121383388072662,1.0703175,20.45369,1.2304993,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9797276312535304
Gaia DR3 2933274960223155584,2933274960223155584,101.7829468874474,-19.772161939181217,1.3815159643997488,0.56790966,-1.2251789988107067,0.5720663960673517,1.0236143,20.410917,1.839613,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9797807685489349
Gaia DR3 2927294334217723264,2927294334217723264,100.77752196897877,-20.02213309315365,1.373521997367492,0.32903618,-0.47134029755870777,-13.790722285985298,1.032546,19.669853,2.61372,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9799659403984001
Gaia DR3 2927171811691592576,2927171811691592576,100.48942012049382,-20.511366382602446,1.3945975152875119,0.116647676,11.206405614912072,-4.072962780321978,1.0001614,18.032463,1.9222851,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3648.419,4.3265,-0.7429,996.1487,0.1828,0.1281,0.0709,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.98010091388478
Gaia DR3 2927193591464759424,2927193591464759424,100.57268120107317,-20.287223552996462,1.4054257341107543,0.30441266,-1.6480703864338528,6.67000013551969,1.0470335,19.52408,2.3929672,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9806369030677622
Gaia DR3 2933321655101955840,2933321655101955840,101.64500634475985,-19.74526481352812,1.3578547727426478,0.9161716,3.0477686399158,-0.5627429654601246,1.0498483,19.912655,1.0695763,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9812136913833774
Gaia DR3 2932993691394738432,2932993691394738432,102.49524847268515,-20.376630081156414,1.392677252280735,1.2216151,-2.3470419548356865,-2.163859723464011,1.0456059,20.884886,1.2751617,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9813684406238793
Gaia DR3 2926789319081416448,2926789319081416448,101.46666435682917,-21.699620517848803,1.383198612417377,1.1702876,-0.3935181410182775,-0.5679119320426479,1.0406576,20.779285,1.3775959,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9819495819187336
Gaia DR3 2926802547579338624,2926802547579338624,101.04022197173344,-21.596068134043698,1.3737454799677533,1.1554363,-5.444927537183457,-8.160916805122259,1.1557562,20.712477,1.5507088,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9819521428789718
Gaia DR3 2927078799880689920,2927078799880689920,100.52852516467762,-21.06315361007122,1.3624581295235152,0.080756694,-4.691406165354778,6.660605950302395,0.9839177,17.590727,2.1199646,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3834.5676,4.3959,-0.029,919.2018,0.6683,0.4628,0.265,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.982075691556482
Gaia DR3 2933043989756870400,2933043989756870400,102.39595200718784,-20.189358714840264,1.399930408593003,1.3040038,-0.408965297570276,1.0471103470107164,0.9265208,20.758116,0.8472729,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9821746664568294
Gaia DR3 2926872504009012736,2926872504009012736,100.68884509614823,-21.330206866075127,1.3813063819202294,0.9645431,6.909368996026391,-5.13907073900369,1.0213184,20.716978,1.9565525,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9826946092077152
Gaia DR3 2927294235440203008,2927294235440203008,100.76288881928426,-20.030615349835767,1.364023170856505,0.0128505975,1.0673025582919224,-0.021256725955421617,1.0340147,13.457881,0.7302017,13.032587,VARIABLE,0,true,true,false,true,false,false,true,6201.322,4.34,-0.3083,715.0925,0.1094,0.0935,0.0503,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9836993968665104
Gaia DR3 2933259292172102144,2933259292172102144,101.94440998703298,-19.8219079670041,1.3706407472290212,0.68062717,-0.29487033471406654,0.8406813042265352,0.94865716,20.495712,1.0219402,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.983838148635616
Gaia DR3 2933054228959129472,2933054228959129472,102.33588774572061,-20.106248358038773,1.3653851392171106,0.11880423,1.0871992888316264,-2.978339847669888,0.9903338,18.126348,2.1798782,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3683.8894,4.7479,-0.4576,576.9361,0.5929,0.4063,0.2362,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9848401790395023
Gaia DR3 2926198018046346880,2926198018046346880,102.47989446592408,-21.113898054741234,1.3832461042236137,0.71472424,-0.357363701209625,2.3238984150515605,1.0702856,20.530497,1.2498322,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.985975614543711
Gaia DR3 2926065595616669568,2926065595616669568,101.93683847459725,-21.62232106336122,1.3913722426800597,0.34890974,-1.0040429174775245,-10.053998427688262,0.9957642,19.89863,2.3610916,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9863883914253295
Gaia DR3 2926059724402052736,2926059724402052736,101.82249887929595,-21.662270934271415,1.365442855599724,0.037210446,5.747991429081681,-0.5666188723743477,0.96634674,16.134583,1.3335648,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4475.7446,4.5205,-0.3733,781.7937,0.0428,0.0327,0.0173,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9868176983736681
Gaia DR3 2927300591985347200,2927300591985347200,100.81343893144323,-19.98119047932379,1.3965435947972333,0.36511612,-0.9185349654839574,-0.3902274371186791,0.953405,19.789091,2.2600174,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9868458817358075
Gaia DR3 2926210735443643264,2926210735443643264,102.55069780880575,-20.90562796214091,1.3588743326905706,0.8396961,5.741794997209197,-4.961707805024928,1.0615704,20.602835,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9879447821863923
Gaia DR3 2926172149466490112,2926172149466490112,102.38424678655863,-21.281206869266295,1.392306332046679,0.579418,-0.4767748511915406,1.315548249011201,1.0340056,20.246012,1.8519554,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.989061041364905
Gaia DR3 2926866972088856704,2926866972088856704,100.80438712786368,-21.456342331052348,1.3832339758012537,1.1306636,-0.14134009447430523,2.3990690106199346,1.113782,20.797428,1.3994312,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9905712086067429
Gaia DR3 2926790929690052480,2926790929690052480,101.3567374237499,-21.698865090273564,1.3591758129234441,0.60498244,-0.6443652827974569,0.2213270955364222,0.9882312,20.263119,0.7247448,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9909990604472114
Gaia DR3 2927078829938950656,2927078829938950656,100.51501071872846,-21.05504511852471,1.3634106784501034,1.424217,-1.371867311336436,3.23466932660451,0.99021876,20.890463,1.6613922,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9911511704969528
Gaia DR3 2926853743589592576,2926853743589592576,100.815391200855,-21.466527821669093,1.3508552578879025,0.5873472,-0.2465329930928596,1.3695215121275928,1.0428742,20.319752,1.1052437,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9913956114676873
Gaia DR3 2926790762194241664,2926790762194241664,101.39375906273901,-21.70502876647437,1.3825833877401505,0.05239584,8.307205058004813,-4.025060462485733,0.9707843,16.753199,1.5966473,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4303.4824,4.6735,0.0214,688.9783,0.3737,0.2769,0.1468,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9926443245682199
Gaia DR3 2926850754292356096,2926850754292356096,100.92426984199848,-21.547199843020998,1.3920615067415238,1.2702273,-0.6392679968320218,0.47885437943352266,0.9733433,20.774977,1.4112568,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9939743967263818
Gaia DR3 2926065221960320000,2926065221960320000,101.97047754671225,-21.618400849409515,1.4000349397685121,0.053731453,-18.53195567303344,-8.239690446005444,1.0480275,16.9034,1.5221634,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3904.5723,4.5177,-0.9054,640.8618,0.0184,0.0133,0.0072,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.9958323835281205
Gaia DR3 2926965584545205888,2926965584545205888,102.57744272236431,-20.699406916965035,1.3920633292519633,0.06480728,-2.342983345024186,-10.829715248650372,1.0157169,17.130156,1.8115597,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4323.91,4.5921,0.421,829.2226,0.8288,0.6021,0.3222,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.995948117472936
